time,pleth_1
27:09.5,64853
27:09.5,64850
27:09.5,64842
27:09.5,64842
27:09.5,64838
27:09.5,64835
27:09.5,64847
27:09.5,64832
27:09.5,64832
27:09.5,64828
27:09.5,64832
27:09.5,64827
27:09.5,64824
27:09.5,64824
27:09.5,64828
27:09.5,64817
27:09.5,64822
27:09.5,64815
27:09.5,64815
27:09.5,64828
27:09.6,64831
27:09.6,64833
27:09.6,64820
27:09.6,64820
27:09.6,64832
27:09.6,64852
27:09.6,64846
27:09.6,64849
27:09.6,64849
27:09.6,64840
27:09.6,64838
27:09.6,64848
27:09.6,64857
27:09.6,64857
27:09.6,64840
27:09.6,64838
27:09.6,64861
27:09.6,64867
27:09.6,64867
27:09.6,64874
27:09.6,64869
27:09.6,64873
27:09.6,64873
27:09.6,64880
27:09.6,64880
27:09.6,64876
27:09.6,64882
27:09.6,64882
27:09.6,64898
27:09.6,64891
27:09.6,64902
27:09.6,64898
27:09.6,64898
27:09.6,64912
27:09.6,64905
27:09.6,64906
27:09.6,64918
27:09.6,64918
27:09.6,64921
27:09.6,64908
27:09.6,64938
27:09.6,64924
27:09.6,64924
27:09.6,64928
27:09.6,64936
27:09.6,64941
27:09.6,64940
27:09.6,64940
27:09.6,64959
27:09.7,64966
27:09.7,64970
27:09.7,64969
27:09.7,64969
27:09.7,64978
27:09.7,64985
27:09.7,64981
27:09.7,64984
27:09.7,64984
27:09.7,64999
27:09.7,65003
27:09.7,65005
27:09.7,65020
27:09.7,65020
27:09.7,65022
27:09.7,65030
27:09.7,65020
27:09.7,65035
27:09.7,65035
27:09.7,65040
27:09.7,65045
27:09.7,65047
27:09.7,65047
27:09.7,65056
27:09.7,65059
27:09.7,65062
27:09.7,65063
27:09.7,65063
27:09.7,65067
27:09.7,65078
27:09.7,65064
27:09.7,65057
27:09.7,65057
27:09.7,65062
27:09.7,65087
27:09.7,65087
27:09.7,65079
27:09.7,65079
27:09.7,65084
27:09.7,65084
27:09.7,65082
27:09.7,65077
27:09.7,65077
27:09.7,65094
27:09.7,65088
27:09.7,65096
27:09.7,65079
27:09.7,65079
27:09.7,65097
27:09.7,65096
27:09.7,65100
27:09.8,65087
27:09.8,65087
27:09.8,65099
27:09.8,65083
27:09.8,65111
27:09.8,65097
27:09.8,65097
27:09.8,65124
27:09.8,65108
27:09.8,65113
27:09.8,65115
27:09.8,65115
27:09.8,65110
27:09.8,65115
27:09.8,65113
27:09.8,65129
27:09.8,65129
27:09.8,65126
27:09.8,65122
27:09.8,65126
27:09.8,65126
27:09.8,65126
27:09.8,65123
27:09.8,65132
27:09.8,65132
27:09.8,65132
27:09.8,65128
27:09.8,65135
27:09.8,65124
27:09.8,65121
27:09.8,65121
27:09.8,65124
27:09.8,65129
27:09.8,65137
27:09.8,65123
27:09.8,65123
27:09.8,65139
27:09.8,65136
27:09.8,65139
27:09.8,65140
27:09.8,65140
27:09.8,65123
27:09.8,65136
27:09.8,65130
27:09.8,65137
27:09.8,65137
27:09.8,65121
27:09.8,65140
27:09.8,65140
27:09.8,65125
27:09.9,65125
27:09.9,65137
27:09.9,65125
27:09.9,65130
27:09.9,65134
27:09.9,65134
27:09.9,65130
27:09.9,65140
27:09.9,65116
27:09.9,65121
27:09.9,65121
27:09.9,65110
27:09.9,65105
27:09.9,65100
27:09.9,65116
27:09.9,65116
27:09.9,65114
27:09.9,65100
27:09.9,65102
27:09.9,65102
27:09.9,65098
27:09.9,65087
27:09.9,65094
27:09.9,65083
27:09.9,65083
27:09.9,65089
27:09.9,65092
27:09.9,65081
27:09.9,65071
27:09.9,65071
27:09.9,65082
27:09.9,65077
27:09.9,65072
27:09.9,65074
27:09.9,65074
27:09.9,65078
27:09.9,65078
27:09.9,65085
27:09.9,65072
27:09.9,65072
27:09.9,65071
27:09.9,65079
27:09.9,65068
27:09.9,65071
27:09.9,65071
27:09.9,65074
27:09.9,65072
27:09.9,65080
27:09.9,65074
27:09.9,65074
27:10.0,65078
27:10.0,65091
27:10.0,65081
27:10.0,65090
27:10.0,65090
27:10.0,65089
27:10.0,65089
27:10.0,65079
27:10.0,65096
27:10.0,65096
27:10.0,65088
27:10.0,65091
27:10.0,65086
27:10.0,65086
27:10.0,65101
27:10.0,65090
27:10.0,65088
27:10.0,65098
27:10.0,65098
27:10.0,65082
27:10.0,65077
27:10.0,65089
27:10.0,65077
27:10.0,65077
27:10.0,65078
27:10.0,65066
27:10.0,65057
27:10.0,65051
27:10.0,65051
27:10.0,65044
27:10.0,65046
27:10.0,65049
27:10.0,65029
27:10.0,65029
27:10.0,65024
27:10.0,65018
27:10.0,65013
27:10.0,64996
27:10.0,64996
27:10.0,64992
27:10.0,64987
27:10.0,64979
27:10.0,64956
27:10.0,64956
27:10.0,64963
27:10.0,64946
27:10.0,64941
27:10.0,64934
27:10.0,64934
27:10.0,64914
27:10.1,64906
27:10.1,64905
27:10.1,64896
27:10.1,64896
27:10.1,64904
27:10.1,64882
27:10.1,64867
27:10.1,64880
27:10.1,64880
27:10.1,64875
27:10.1,64864
27:10.1,64856
27:10.1,64856
27:10.1,64863
27:10.1,64842
27:10.1,64845
27:10.1,64841
27:10.1,64841
27:10.1,64841
27:10.1,64828
27:10.1,64832
27:10.1,64833
27:10.1,64833
27:10.1,64826
27:10.1,64825
27:10.1,64827
27:10.1,64809
27:10.1,64809
27:10.1,64817
27:10.1,64816
27:10.1,64806
27:10.1,64815
27:10.1,64815
27:10.1,64794
27:10.1,64811
27:10.1,64809
27:10.1,64802
27:10.1,64802
27:10.1,64806
27:10.1,64806
27:10.1,64820
27:10.1,64801
27:10.1,64801
27:10.1,64793
27:10.1,64790
27:10.1,64812
27:10.1,64813
27:10.1,64813
27:10.1,64814
27:10.1,64817
27:10.2,64804
27:10.2,64818
27:10.2,64818
27:10.2,64812
27:10.2,64822
27:10.2,64824
27:10.2,64841
27:10.2,64841
27:10.2,64828
27:10.2,64834
27:10.2,64830
27:10.2,64830
27:10.2,64835
27:10.2,64834
27:10.2,64841
27:10.2,64852
27:10.2,64852
27:10.2,64840
27:10.2,64847
27:10.2,64845
27:10.2,64850
27:10.2,64850
27:10.2,64859
27:10.2,64866
27:10.2,64863
27:10.2,64864
27:10.2,64864
27:10.2,64862
27:10.2,64860
27:10.2,64877
27:10.2,64877
27:10.2,64877
27:10.2,64879
27:10.2,64893
27:10.2,64888
27:10.2,64888
27:10.2,64888
27:10.2,64893
27:10.2,64899
27:10.2,64897
27:10.2,64892
27:10.2,64892
27:10.2,64903
27:10.2,64910
27:10.2,64917
27:10.2,64918
27:10.2,64918
27:10.2,64923
27:10.2,64926
27:10.2,64931
27:10.3,64932
27:10.3,64932
27:10.3,64934
27:10.3,64943
27:10.3,64932
27:10.3,64953
27:10.3,64953
27:10.3,64954
27:10.3,64960
27:10.3,64962
27:10.3,64962
27:10.3,64975
27:10.3,64959
27:10.3,64967
27:10.3,64965
27:10.3,64965
27:10.3,64978
27:10.3,64970
27:10.3,64967
27:10.3,64971
27:10.3,64971
27:10.3,64977
27:10.3,64976
27:10.3,64969
27:10.3,64967
27:10.3,64967
27:10.3,64974
27:10.3,64969
27:10.3,64972
27:10.3,64958
27:10.3,64958
27:10.3,64966
27:10.3,64957
27:10.3,64967
27:10.3,64942
27:10.3,64942
27:10.3,64949
27:10.3,64950
27:10.3,64931
27:10.3,64932
27:10.3,64932
27:10.3,64939
27:10.3,64925
27:10.3,64928
27:10.3,64931
27:10.3,64931
27:10.3,64914
27:10.3,64918
27:10.3,64915
27:10.4,64929
27:10.4,64929
27:10.4,64918
27:10.4,64909
27:10.4,64905
27:10.4,64905
27:10.4,64918
27:10.4,64900
27:10.4,64900
27:10.4,64917
27:10.4,64917
27:10.4,64917
27:10.4,64899
27:10.4,64912
27:10.4,64896
27:10.4,64896
27:10.4,64919
27:10.4,64910
27:10.4,64913
27:10.4,64922
27:10.4,64922
27:10.4,64915
27:10.4,64927
27:10.4,64920
27:10.4,64924
27:10.4,64924
27:10.4,64922
27:10.4,64929
27:10.4,64930
27:10.4,64930
27:10.4,64930
27:10.4,64928
27:10.4,64939
27:10.4,64935
27:10.4,64924
27:10.4,64924
27:10.4,64938
27:10.4,64956
27:10.4,64934
27:10.4,64938
27:10.4,64938
27:10.4,64955
27:10.4,64952
27:10.4,64963
27:10.4,64955
27:10.4,64955
27:10.4,64959
27:10.4,64951
27:10.4,64956
27:10.4,64961
27:10.4,64961
27:10.5,64962
27:10.5,64959
27:10.5,64961
27:10.5,64961
27:10.5,64976
27:10.5,64973
27:10.5,64974
27:10.5,64966
27:10.5,64966
27:10.5,64982
27:10.5,64996
27:10.5,64994
27:10.5,64989
27:10.5,64989
27:10.5,64998
27:10.5,64997
27:10.5,64993
27:10.5,64993
27:10.5,64993
27:10.5,65005
27:10.5,65004
27:10.5,65017
27:10.5,65015
27:10.5,65015
27:10.5,65031
27:10.5,65027
27:10.5,65033
27:10.5,65035
27:10.5,65035
27:10.5,65039
27:10.5,65038
27:10.5,65050
27:10.5,65051
27:10.5,65051
27:10.5,65055
27:10.5,65062
27:10.5,65055
27:10.5,65065
27:10.5,65065
27:10.5,65073
27:10.5,65077
27:10.5,65077
27:10.5,65080
27:10.5,65080
27:10.5,65088
27:10.5,65089
27:10.5,65095
27:10.5,65113
27:10.5,65113
27:10.5,65112
27:10.6,65116
27:10.6,65119
27:10.6,65119
27:10.6,65116
27:10.6,65125
27:10.6,65128
27:10.6,65139
27:10.6,65139
27:10.6,65147
27:10.6,65145
27:10.6,65149
27:10.6,65151
27:10.6,65151
27:10.6,65158
27:10.6,65160
27:10.6,65153
27:10.6,65160
27:10.6,65160
27:10.6,65147
27:10.6,65149
27:10.6,65147
27:10.6,65144
27:10.6,65144
27:10.6,65146
27:10.6,65138
27:10.6,65129
27:10.6,65119
27:10.6,65119
27:10.6,65113
27:10.6,65096
27:10.6,65088
27:10.6,65083
27:10.6,65083
27:10.6,65067
27:10.6,65053
27:10.6,65049
27:10.6,65030
27:10.6,65030
27:10.6,65023
27:10.6,64998
27:10.6,65007
27:10.6,64987
27:10.6,64987
27:10.6,64960
27:10.6,64945
27:10.6,64952
27:10.6,64910
27:10.6,64910
27:10.6,64909
27:10.6,64897
27:10.7,64882
27:10.7,64882
27:10.7,64889
27:10.7,64878
27:10.7,64845
27:10.7,64840
27:10.7,64840
27:10.7,64830
27:10.7,64820
27:10.7,64814
27:10.7,64795
27:10.7,64795
27:10.7,64789
27:10.7,64785
27:10.7,64782
27:10.7,64754
27:10.7,64754
27:10.7,64743
27:10.7,64750
27:10.7,64741
27:10.7,64737
27:10.7,64737
27:10.7,64716
27:10.7,64717
27:10.7,64705
27:10.7,64691
27:10.7,64691
27:10.7,64693
27:10.7,64694
27:10.7,64690
27:10.7,64665
27:10.7,64665
27:10.7,64663
27:10.7,64665
27:10.7,64668
27:10.7,64657
27:10.7,64657
27:10.7,64652
27:10.7,64655
27:10.7,64648
27:10.7,64643
27:10.7,64643
27:10.7,64639
27:10.7,64627
27:10.7,64625
27:10.7,64617
27:10.7,64617
27:10.7,64622
27:10.7,64613
27:10.7,64623
27:10.8,64623
27:10.8,64623
27:10.8,64604
27:10.8,64601
27:10.8,64599
27:10.8,64599
27:10.8,64597
27:10.8,64604
27:10.8,64600
27:10.8,64585
27:10.8,64585
27:10.8,64589
27:10.8,64588
27:10.8,64580
27:10.8,64582
27:10.8,64582
27:10.8,64582
27:10.8,64581
27:10.8,64594
27:10.8,64566
27:10.8,64566
27:10.8,64586
27:10.8,64589
27:10.8,64588
27:10.8,64584
27:10.8,64584
27:10.8,64593
27:10.8,64602
27:10.8,64599
27:10.8,64597
27:10.8,64597
27:10.8,64610
27:10.8,64621
27:10.8,64613
27:10.8,64608
27:10.8,64608
27:10.8,64609
27:10.8,64610
27:10.8,64619
27:10.8,64619
27:10.8,64619
27:10.8,64611
27:10.8,64631
27:10.8,64639
27:10.8,64639
27:10.8,64636
27:10.8,64629
27:10.8,64632
27:10.8,64640
27:10.8,64640
27:10.9,64648
27:10.9,64645
27:10.9,64645
27:10.9,64645
27:10.9,64645
27:10.9,64665
27:10.9,64665
27:10.9,64653
27:10.9,64667
27:10.9,64667
27:10.9,64672
27:10.9,64676
27:10.9,64669
27:10.9,64679
27:10.9,64679
27:10.9,64687
27:10.9,64692
27:10.9,64688
27:10.9,64684
27:10.9,64684
27:10.9,64710
27:10.9,64710
27:10.9,64703
27:10.9,64699
27:10.9,64699
27:10.9,64713
27:10.9,64717
27:10.9,64725
27:10.9,64720
27:10.9,64720
27:10.9,64726
27:10.9,64726
27:10.9,64729
27:10.9,64736
27:10.9,64736
27:10.9,64740
27:10.9,64743
27:10.9,64760
27:10.9,64760
27:10.9,64760
27:10.9,64753
27:10.9,64770
27:10.9,64771
27:10.9,64771
27:10.9,64769
27:10.9,64763
27:10.9,64779
27:10.9,64773
27:10.9,64773
27:10.9,64797
27:11.0,64785
27:11.0,64807
27:11.0,64792
27:11.0,64792
27:11.0,64803
27:11.0,64808
27:11.0,64807
27:11.0,64834
27:11.0,64834
27:11.0,64829
27:11.0,64851
27:11.0,64835
27:11.0,64849
27:11.0,64849
27:11.0,64843
27:11.0,64850
27:11.0,64862
27:11.0,64838
27:11.0,64838
27:11.0,64860
27:11.0,64866
27:11.0,64867
27:11.0,64860
27:11.0,64860
27:11.0,64895
27:11.0,64872
27:11.0,64887
27:11.0,64877
27:11.0,64877
27:11.0,64886
27:11.0,64877
27:11.0,64886
27:11.0,64904
27:11.0,64904
27:11.0,64905
27:11.0,64902
27:11.0,64906
27:11.0,64914
27:11.0,64914
27:11.0,64912
27:11.0,64925
27:11.0,64921
27:11.0,64921
27:11.0,64932
27:11.0,64919
27:11.0,64934
27:11.0,64918
27:11.0,64918
27:11.0,64932
27:11.0,64929
27:11.1,64929
27:11.1,64946
27:11.1,64946
27:11.1,64936
27:11.1,64936
27:11.1,64940
27:11.1,64938
27:11.1,64938
27:11.1,64952
27:11.1,64956
27:11.1,64962
27:11.1,64949
27:11.1,64949
27:11.1,64958
27:11.1,64957
27:11.1,64955
27:11.1,64959
27:11.1,64959
27:11.1,64963
27:11.1,64975
27:11.1,64969
27:11.1,64958
27:11.1,64958
27:11.1,64979
27:11.1,64969
27:11.1,64983
27:11.1,64986
27:11.1,64986
27:11.1,64975
27:11.1,64988
27:11.1,64983
27:11.1,64992
27:11.1,64992
27:11.1,64988
27:11.1,64985
27:11.1,64996
27:11.1,65008
27:11.1,65008
27:11.1,64992
27:11.1,64994
27:11.1,65010
27:11.1,65010
27:11.1,65005
27:11.1,64997
27:11.1,64998
27:11.1,64987
27:11.1,64987
27:11.1,64990
27:11.1,64980
27:11.1,64987
27:11.2,64992
27:11.2,64992
27:11.2,64988
27:11.2,64988
27:11.2,64973
27:11.2,64969
27:11.2,64969
27:11.2,64971
27:11.2,64964
27:11.2,64957
27:11.2,64950
27:11.2,64950
27:11.2,64940
27:11.2,64930
27:11.2,64918
27:11.2,64892
27:11.2,64892
27:11.2,64897
27:11.2,64887
27:11.2,64874
27:11.2,64855
27:11.2,64855
27:11.2,64842
27:11.2,64832
27:11.2,64833
27:11.2,64806
27:11.2,64806
27:11.2,64788
27:11.2,64788
27:11.2,64761
27:11.2,64765
27:11.2,64765
27:11.2,64742
27:11.2,64728
27:11.2,64719
27:11.2,64701
27:11.2,64701
27:11.2,64688
27:11.2,64677
27:11.2,64645
27:11.2,64645
27:11.2,64658
27:11.2,64646
27:11.2,64636
27:11.2,64604
27:11.2,64604
27:11.2,64603
27:11.2,64590
27:11.2,64573
27:11.2,64564
27:11.3,64564
27:11.3,64552
27:11.3,64538
27:11.3,64533
27:11.3,64518
27:11.3,64518
27:11.3,64511
27:11.3,64505
27:11.3,64508
27:11.3,64498
27:11.3,64498
27:11.3,64494
27:11.3,64490
27:11.3,64488
27:11.3,64471
27:11.3,64471
27:11.3,64480
27:11.3,64476
27:11.3,64475
27:11.3,64466
27:11.3,64466
27:11.3,64462
27:11.3,64469
27:11.3,64463
27:11.3,64458
27:11.3,64458
27:11.3,64455
27:11.3,64455
27:11.3,64451
27:11.3,64464
27:11.3,64464
27:11.3,64462
27:11.3,64460
27:11.3,64461
27:11.3,64461
27:11.3,64471
27:11.3,64459
27:11.3,64458
27:11.3,64470
27:11.3,64470
27:11.3,64466
27:11.3,64464
27:11.3,64473
27:11.3,64467
27:11.3,64467
27:11.3,64464
27:11.3,64470
27:11.3,64466
27:11.3,64482
27:11.3,64482
27:11.4,64470
27:11.4,64480
27:11.4,64484
27:11.4,64487
27:11.4,64487
27:11.4,64493
27:11.4,64495
27:11.4,64494
27:11.4,64500
27:11.4,64500
27:11.4,64517
27:11.4,64516
27:11.4,64525
27:11.4,64518
27:11.4,64518
27:11.4,64537
27:11.4,64539
27:11.4,64545
27:11.4,64524
27:11.4,64524
27:11.4,64562
27:11.4,64551
27:11.4,64558
27:11.4,64567
27:11.4,64567
27:11.4,64584
27:11.4,64578
27:11.4,64577
27:11.4,64593
27:11.4,64593
27:11.4,64586
27:11.4,64597
27:11.4,64602
27:11.4,64602
27:11.4,64618
27:11.4,64620
27:11.4,64619
27:11.4,64622
27:11.4,64622
27:11.4,64629
27:11.4,64642
27:11.4,64640
27:11.4,64653
27:11.4,64653
27:11.4,64661
27:11.4,64657
27:11.4,64657
27:11.4,64663
27:11.4,64663
27:11.4,64675
27:11.5,64673
27:11.5,64678
27:11.5,64675
27:11.5,64675
27:11.5,64671
27:11.5,64685
27:11.5,64693
27:11.5,64690
27:11.5,64690
27:11.5,64701
27:11.5,64710
27:11.5,64715
27:11.5,64708
27:11.5,64708
27:11.5,64715
27:11.5,64718
27:11.5,64723
27:11.5,64721
27:11.5,64721
27:11.5,64728
27:11.5,64723
27:11.5,64728
27:11.5,64731
27:11.5,64731
27:11.5,64719
27:11.5,64730
27:11.5,64737
27:11.5,64742
27:11.5,64742
27:11.5,64729
27:11.5,64738
27:11.5,64735
27:11.5,64735
27:11.5,64744
27:11.5,64741
27:11.5,64747
27:11.5,64729
27:11.5,64729
27:11.5,64753
27:11.5,64746
27:11.5,64739
27:11.5,64738
27:11.5,64738
27:11.5,64737
27:11.5,64747
27:11.5,64742
27:11.5,64734
27:11.5,64734
27:11.5,64739
27:11.5,64739
27:11.6,64737
27:11.6,64724
27:11.6,64724
27:11.6,64729
27:11.6,64742
27:11.6,64727
27:11.6,64724
27:11.6,64724
27:11.6,64744
27:11.6,64733
27:11.6,64741
27:11.6,64726
27:11.6,64726
27:11.6,64727
27:11.6,64739
27:11.6,64723
27:11.6,64725
27:11.6,64725
27:11.6,64721
27:11.6,64728
27:11.6,64720
27:11.6,64722
27:11.6,64722
27:11.6,64717
27:11.6,64702
27:11.6,64705
27:11.6,64715
27:11.6,64715
27:11.6,64716
27:11.6,64708
27:11.6,64691
27:11.6,64691
27:11.6,64696
27:11.6,64695
27:11.6,64694
27:11.6,64675
27:11.6,64675
27:11.6,64694
27:11.6,64689
27:11.6,64683
27:11.6,64698
27:11.6,64698
27:11.6,64686
27:11.6,64684
27:11.6,64689
27:11.6,64675
27:11.6,64675
27:11.6,64680
27:11.6,64678
27:11.6,64685
27:11.7,64673
27:11.7,64673
27:11.7,64676
27:11.7,64688
27:11.7,64683
27:11.7,64675
27:11.7,64675
27:11.7,64679
27:11.7,64685
27:11.7,64686
27:11.7,64677
27:11.7,64677
27:11.7,64696
27:11.7,64693
27:11.7,64693
27:11.7,64684
27:11.7,64684
27:11.7,64704
27:11.7,64702
27:11.7,64702
27:11.7,64704
27:11.7,64704
27:11.7,64711
27:11.7,64715
27:11.7,64715
27:11.7,64715
27:11.7,64715
27:11.7,64707
27:11.7,64727
27:11.7,64722
27:11.7,64722
27:11.7,64736
27:11.7,64731
27:11.7,64726
27:11.7,64750
27:11.7,64750
27:11.7,64740
27:11.7,64756
27:11.7,64754
27:11.7,64751
27:11.7,64751
27:11.7,64762
27:11.7,64765
27:11.7,64784
27:11.7,64768
27:11.7,64768
27:11.7,64771
27:11.7,64780
27:11.7,64791
27:11.7,64802
27:11.8,64802
27:11.8,64798
27:11.8,64796
27:11.8,64796
27:11.8,64798
27:11.8,64798
27:11.8,64822
27:11.8,64838
27:11.8,64831
27:11.8,64834
27:11.8,64834
27:11.8,64843
27:11.8,64843
27:11.8,64854
27:11.8,64855
27:11.8,64855
27:11.8,64861
27:11.8,64856
27:11.8,64850
27:11.8,64863
27:11.8,64863
27:11.8,64861
27:11.8,64843
27:11.8,64844
27:11.8,64844
27:11.8,64863
27:11.8,64843
27:11.8,64829
27:11.8,64835
27:11.8,64835
27:11.8,64834
27:11.8,64820
27:11.8,64811
27:11.8,64799
27:11.8,64799
27:11.8,64798
27:11.8,64784
27:11.8,64777
27:11.8,64768
27:11.8,64768
27:11.8,64755
27:11.8,64754
27:11.8,64742
27:11.8,64719
27:11.8,64719
27:11.8,64715
27:11.8,64700
27:11.8,64700
27:11.8,64677
27:11.9,64677
27:11.9,64670
27:11.9,64649
27:11.9,64642
27:11.9,64629
27:11.9,64629
27:11.9,64628
27:11.9,64625
27:11.9,64610
27:11.9,64582
27:11.9,64582
27:11.9,64592
27:11.9,64580
27:11.9,64571
27:11.9,64572
27:11.9,64572
27:11.9,64553
27:11.9,64553
27:11.9,64538
27:11.9,64549
27:11.9,64549
27:11.9,64536
27:11.9,64532
27:11.9,64525
27:11.9,64525
27:11.9,64520
27:11.9,64521
27:11.9,64520
27:11.9,64499
27:11.9,64499
27:11.9,64518
27:11.9,64510
27:11.9,64515
27:11.9,64504
27:11.9,64504
27:11.9,64505
27:11.9,64504
27:11.9,64517
27:11.9,64509
27:11.9,64509
27:11.9,64501
27:11.9,64516
27:11.9,64519
27:11.9,64529
27:11.9,64529
27:11.9,64524
27:11.9,64533
27:11.9,64533
27:11.9,64524
27:11.9,64524
27:11.9,64542
27:12.0,64531
27:12.0,64548
27:12.0,64536
27:12.0,64536
27:12.0,64552
27:12.0,64543
27:12.0,64552
27:12.0,64548
27:12.0,64548
27:12.0,64556
27:12.0,64561
27:12.0,64568
27:12.0,64572
27:12.0,64572
27:12.0,64582
27:12.0,64577
27:12.0,64581
27:12.0,64590
27:12.0,64590
27:12.0,64582
27:12.0,64594
27:12.0,64594
27:12.0,64594
27:12.0,64598
27:12.0,64583
27:12.0,64598
27:12.0,64600
27:12.0,64600
27:12.0,64598
27:12.0,64602
27:12.0,64608
27:12.0,64597
27:12.0,64597
27:12.0,64606
27:12.0,64607
27:12.0,64610
27:12.0,64606
27:12.0,64606
27:12.0,64620
27:12.0,64622
27:12.0,64622
27:12.0,64610
27:12.0,64610
27:12.0,64611
27:12.0,64615
27:12.0,64625
27:12.0,64612
27:12.0,64612
27:12.0,64624
27:12.0,64622
27:12.1,64624
27:12.1,64620
27:12.1,64620
27:12.1,64624
27:12.1,64623
27:12.1,64628
27:12.1,64625
27:12.1,64625
27:12.1,64630
27:12.1,64627
27:12.1,64642
27:12.1,64640
27:12.1,64640
27:12.1,64646
27:12.1,64633
27:12.1,64640
27:12.1,64647
27:12.1,64647
27:12.1,64636
27:12.1,64651
27:12.1,64640
27:12.1,64640
27:12.1,64648
27:12.1,64638
27:12.1,64629
27:12.1,64643
27:12.1,64643
27:12.1,64661
27:12.1,64661
27:12.1,64654
27:12.1,64643
27:12.1,64643
27:12.1,64654
27:12.1,64653
27:12.1,64655
27:12.1,64638
27:12.1,64638
27:12.1,64643
27:12.1,64653
27:12.1,64653
27:12.1,64641
27:12.1,64641
27:12.1,64645
27:12.1,64650
27:12.1,64641
27:12.1,64636
27:12.1,64636
27:12.1,64634
27:12.1,64635
27:12.1,64636
27:12.2,64630
27:12.2,64630
27:12.2,64629
27:12.2,64627
27:12.2,64626
27:12.2,64627
27:12.2,64627
27:12.2,64644
27:12.2,64646
27:12.2,64650
27:12.2,64655
27:12.2,64655
27:12.2,64655
27:12.2,64659
27:12.2,64664
27:12.2,64671
27:12.2,64671
27:12.2,64661
27:12.2,64663
27:12.2,64670
27:12.2,64670
27:12.2,64687
27:12.2,64681
27:12.2,64675
27:12.2,64697
27:12.2,64697
27:12.2,64691
27:12.2,64707
27:12.2,64696
27:12.2,64704
27:12.2,64704
27:12.2,64711
27:12.2,64709
27:12.2,64712
27:12.2,64727
27:12.2,64727
27:12.2,64735
27:12.2,64744
27:12.2,64741
27:12.2,64745
27:12.2,64745
27:12.2,64761
27:12.2,64766
27:12.2,64768
27:12.2,64770
27:12.2,64770
27:12.2,64789
27:12.2,64794
27:12.2,64794
27:12.2,64791
27:12.3,64791
27:12.3,64799
27:12.3,64818
27:12.3,64823
27:12.3,64814
27:12.3,64814
27:12.3,64827
27:12.3,64846
27:12.3,64822
27:12.3,64851
27:12.3,64851
27:12.3,64848
27:12.3,64851
27:12.3,64854
27:12.3,64877
27:12.3,64877
27:12.3,64860
27:12.3,64877
27:12.3,64879
27:12.3,64879
27:12.3,64887
27:12.3,64885
27:12.3,64895
27:12.3,64900
27:12.3,64900
27:12.3,64912
27:12.3,64909
27:12.3,64910
27:12.3,64914
27:12.3,64914
27:12.3,64922
27:12.3,64931
27:12.3,64921
27:12.3,64933
27:12.3,64933
27:12.3,64933
27:12.3,64930
27:12.3,64951
27:12.3,64947
27:12.3,64947
27:12.3,64946
27:12.3,64959
27:12.3,64968
27:12.3,64958
27:12.3,64958
27:12.3,64977
27:12.3,64971
27:12.3,64977
27:12.3,64968
27:12.3,64968
27:12.4,64970
27:12.4,64984
27:12.4,64973
27:12.4,64987
27:12.4,64987
27:12.4,64984
27:12.4,64991
27:12.4,64990
27:12.4,65006
27:12.4,65006
27:12.4,65009
27:12.4,65002
27:12.4,65007
27:12.4,65007
27:12.4,65005
27:12.4,65001
27:12.4,64993
27:12.4,64988
27:12.4,64988
27:12.4,64993
27:12.4,64985
27:12.4,64979
27:12.4,64972
27:12.4,64972
27:12.4,64961
27:12.4,64947
